referrer,views_total,views_unique
github.com,2421,431
Google,1551,433
aitable.ai,468,124
link.juejin.cn,303,37
Baidu,267,76
Bing,141,42
kkgithub.com,126,4
cn.bing.com,92,37
link.zhihu.com,76,10
gitcode.com,39,5
