referrer,views_total,views_unique
github.com,3226,526
Google,1645,435
apitable.com,1641,290
link.juejin.cn,626,105
sdtimes.com,183,1
link.zhihu.com,171,44
cn.bing.com,134,28
Bing,131,29
DuckDuckGo,108,4
Baidu,69,18
