referrer,views_total,views_unique
github.com,3387,575
Google,2347,453
link.juejin.cn,600,80
aitable.ai,384,142
link.zhihu.com,165,43
cn.bing.com,103,30
Bing,86,24
grep.app,43,2
atlas.scoutflo.com,42,11
help.aitable.ai,42,7
