referrer,views_total,views_unique
github.com,3382,522
Google,1719,437
apitable.com,1630,298
link.juejin.cn,651,106
link.zhihu.com,192,47
sdtimes.com,183,1
Bing,130,27
cn.bing.com,126,29
DuckDuckGo,108,4
Baidu,70,19
