referrer,views_total,views_unique
github.com,2189,463
Google,1378,447
news.ycombinator.com,544,36
aitable.ai,484,118
link.juejin.cn,439,49
Bing,322,72
Baidu,282,86
yandex.ru,167,17
cn.bing.com,88,25
help.aitable.ai,52,18
