referrer,views_total,views_unique
github.com,3539,563
Google,2254,400
link.juejin.cn,676,78
aitable.ai,661,95
cn.bing.com,210,48
Bing,174,36
link.zhihu.com,146,29
Baidu,137,44
help.aitable.ai,67,14
news.ycombinator.com,64,13
