referrer,views_total,views_unique
github.com,3427,795
Google,1750,393
link.juejin.cn,1155,94
apitable.com,1074,242
Baidu,347,28
cn.bing.com,212,39
link.zhihu.com,152,48
Bing,65,25
yandex.ru,41,6
link.csdn.net,37,8
