referrer,views_total,views_unique
github.com,2715,618
Google,1181,347
apitable.com,1021,278
Baidu,516,137
cn.bing.com,149,36
link.zhihu.com,110,52
link.csdn.net,97,23
medevel.com,73,12
Bing,67,19
runacap.com,45,15
