time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-18 00:00:00+00:00,,,78,29
2024-01-19 00:00:00+00:00,28.0,21.0,1167,175
2024-01-20 00:00:00+00:00,12.0,12.0,536,85
2024-01-21 00:00:00+00:00,11.0,11.0,555,91
2024-01-22 00:00:00+00:00,39.0,24.0,1140,223
2024-01-23 00:00:00+00:00,116.0,33.0,1400,233
2024-01-24 00:00:00+00:00,26.0,24.0,1421,210
2024-01-25 00:00:00+00:00,38.0,28.0,1159,203
2024-01-26 00:00:00+00:00,13.0,12.0,1206,180
2024-01-27 00:00:00+00:00,13.0,13.0,590,106
2024-01-28 00:00:00+00:00,12.0,12.0,505,90
2024-01-29 00:00:00+00:00,82.0,22.0,961,191
2024-01-30 00:00:00+00:00,36.0,21.0,1000,218
2024-01-31 00:00:00+00:00,21.0,17.0,663,169
2024-02-01 00:00:00+00:00,20.0,17.0,1484,175
