url_path,views_total,views_unique
/apitable/apitable,1782,1101
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,321,173
/apitable/apitable/issues,140,60
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,115,74
/apitable/apitable/tree/develop,105,72
/apitable/apitable/tree/develop/packages,74,43
/apitable/apitable/releases,71,34
/apitable/apitable/issues/1754,60,58
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,58,41
/apitable/apitable/blob/develop/docker-compose.yaml,57,37
