referrer,views_total,views_unique
github.com,1767,398
Google,1424,374
link.juejin.cn,452,66
aitable.ai,367,93
cn.bing.com,354,44
youtube.com,303,67
dev.to,243,161
Bing,206,40
Baidu,160,40
yandex.ru,76,12
