time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-21 00:00:00+00:00,45.0,12.0,248,65
2023-01-22 00:00:00+00:00,71.0,11.0,194,67
2023-01-23 00:00:00+00:00,36.0,16.0,246,87
2023-01-24 00:00:00+00:00,12052.0,18.0,539,121
2023-01-25 00:00:00+00:00,42.0,10.0,513,97
2023-01-26 00:00:00+00:00,2.0,2.0,411,120
2023-01-27 00:00:00+00:00,46.0,11.0,587,130
2023-01-28 00:00:00+00:00,403.0,25.0,1023,123
2023-01-29 00:00:00+00:00,432.0,29.0,1415,142
2023-01-30 00:00:00+00:00,323.0,46.0,1529,192
2023-01-31 00:00:00+00:00,1562.0,271.0,26010,4946
2023-02-01 00:00:00+00:00,1153.0,218.0,11518,3018
2023-02-02 00:00:00+00:00,1196.0,208.0,17095,6316
2023-02-03 00:00:00+00:00,691.0,160.0,9652,3089
2023-02-04 00:00:00+00:00,,,133,47
