referrer,views_total,views_unique
github.com,4624,781
link.juejin.cn,3404,442
Google,2458,451
apitable.com,1557,301
Baidu,518,141
link.zhihu.com,417,103
Bing,336,33
cn.bing.com,219,50
link.csdn.net,78,20
oschina.net,75,42
