referrer,views_total,views_unique
news.ycombinator.com,20184,6711
github.com,3625,932
apitable.com,2237,575
t.co,2168,1239
Google,300,103
hckrnews.com,248,150
hn.premii.com,104,28
vikadata.feishu.cn,85,9
hackurls.com,82,6
flipboard.com,71,44
