url_path,views_total,views_unique
/apitable/apitable,3532,1492
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,997,409
/apitable/apitable/issues,843,245
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,345,157
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,216,115
/apitable/apitable/tree/develop/packages,215,87
/apitable/apitable/releases,167,94
/apitable/apitable/tree/develop/backend-server,162,91
/apitable/apitable/blob/develop/docker-compose.yaml,133,50
/apitable/apitable/pulls,127,66
