referrer,views_total,views_unique
news.ycombinator.com,20393,6780
github.com,5547,1470
apitable.com,3360,930
t.co,2443,1385
news.hada.io,747,437
Google,544,177
b.hatena.ne.jp,350,243
hckrnews.com,258,156
hn.premii.com,104,28
cla-assistant.io,92,14
