referrer,views_total,views_unique
github.com,2689,506
Google,1791,431
link.juejin.cn,868,65
aitable.ai,562,143
Bing,141,36
cn.bing.com,111,22
link.csdn.net,104,5
DuckDuckGo,70,15
help.aitable.ai,64,18
zhihu.com,57,2
