referrer,views_total,views_unique
github.com,2815,442
Google,1918,401
link.juejin.cn,926,106
aitable.ai,487,132
link.zhihu.com,293,39
cn.bing.com,108,41
libhunt.com,101,4
Bing,96,33
help.aitable.ai,81,8
hub.nuaa.cf,76,2
