time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-28 00:00:00+00:00,1,1,170,29
2024-06-29 00:00:00+00:00,17,8,316,111
2024-06-30 00:00:00+00:00,4,4,465,96
2024-07-01 00:00:00+00:00,17,15,1008,191
2024-07-02 00:00:00+00:00,15,7,843,188
2024-07-03 00:00:00+00:00,11,8,1071,198
2024-07-04 00:00:00+00:00,8,8,947,187
2024-07-05 00:00:00+00:00,14,11,1167,232
2024-07-06 00:00:00+00:00,5,5,352,94
2024-07-07 00:00:00+00:00,7,7,201,77
2024-07-08 00:00:00+00:00,17,14,978,179
2024-07-09 00:00:00+00:00,10,7,868,182
2024-07-10 00:00:00+00:00,10,9,1034,207
2024-07-11 00:00:00+00:00,16,8,1007,246
2024-07-12 00:00:00+00:00,10,10,1372,359
