referrer,views_total,views_unique
github.com,3351,589
Google,2020,518
aitable.ai,546,100
link.juejin.cn,500,61
cn.bing.com,369,53
Bing,109,33
link.zhihu.com,106,32
apitable.com,75,5
gitee.com,47,11
Baidu,41,7
