referrer,views_total,views_unique
github.com,1384,292
Google,1022,411
aitable.ai,866,103
Bing,199,34
link.juejin.cn,195,28
Baidu,177,50
cn.bing.com,86,32
nocobase.com,62,39
youtube.com,42,22
DuckDuckGo,39,14
