referrer,views_total,views_unique
github.com,2644,665
apitable.com,1065,298
Google,876,313
cn.bing.com,249,63
Baidu,237,80
link.zhihu.com,209,67
Bing,153,18
news.ycombinator.com,109,92
link.csdn.net,68,22
apitable.maihh.net,68,2
