referrer,views_total,views_unique
github.com,4567,1110
Google,1613,386
link.juejin.cn,1171,88
apitable.com,1101,245
Baidu,354,30
cn.bing.com,160,34
link.zhihu.com,138,36
Bing,84,25
ya.ru,42,1
yandex.ru,37,4
