referrer,views_total,views_unique
Google,1200,432
github.com,1132,333
aitable.ai,489,104
link.juejin.cn,243,31
Baidu,195,56
cn.bing.com,145,39
Bing,123,36
nocobase.com,71,44
link.zhihu.com,51,16
yandex.ru,43,15
