referrer,views_total,views_unique
github.com,1506,352
Google,974,288
link.juejin.cn,538,53
aitable.ai,407,95
cn.bing.com,103,35
link.zhihu.com,88,27
Bing,66,19
Baidu,59,12
help.aitable.ai,43,16
tapd.cn,37,3
