referrer,views_total,views_unique
github.com,3901,496
Google,1836,453
aitable.ai,562,160
link.juejin.cn,552,70
v2ex.com,214,90
Baidu,183,52
help.aitable.ai,177,34
cn.bing.com,126,28
link.zhihu.com,112,26
aigc.sankuai.com,43,1
