referrer,views_total,views_unique
Google,3129,896
github.com,3042,531
youtube.com,1189,443
aitable.ai,1015,169
link.juejin.cn,514,54
Baidu,246,37
cn.bing.com,226,41
DuckDuckGo,207,60
Bing,172,54
link.zhihu.com,166,36
