referrer,views_total,views_unique
github.com,2014,371
Google,1335,359
aitable.ai,409,90
cn.bing.com,284,42
Baidu,222,53
link.juejin.cn,208,50
Bing,208,31
youtube.com,122,42
link.zhihu.com,90,23
gitpod.io,69,5
