time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-01 00:00:00+00:00,,,59,20
2023-04-02 00:00:00+00:00,35.0,23.0,748,151
2023-04-03 00:00:00+00:00,159.0,37.0,2137,381
2023-04-04 00:00:00+00:00,77.0,52.0,1729,343
2023-04-05 00:00:00+00:00,31.0,24.0,903,194
2023-04-06 00:00:00+00:00,101.0,46.0,1903,317
2023-04-07 00:00:00+00:00,55.0,27.0,1482,281
2023-04-08 00:00:00+00:00,34.0,22.0,741,159
2023-04-09 00:00:00+00:00,21.0,17.0,468,133
2023-04-10 00:00:00+00:00,234.0,62.0,2233,367
2023-04-11 00:00:00+00:00,54.0,41.0,1569,340
2023-04-12 00:00:00+00:00,102.0,71.0,2113,401
2023-04-13 00:00:00+00:00,124.0,55.0,1688,363
2023-04-14 00:00:00+00:00,61.0,29.0,1244,301
2023-04-15 00:00:00+00:00,10.0,7.0,424,121
