referrer,views_total,views_unique
github.com,2268,466
Google,1400,473
news.ycombinator.com,546,38
aitable.ai,506,122
link.juejin.cn,398,48
Bing,308,71
Baidu,285,91
yandex.ru,126,16
cn.bing.com,76,26
help.aitable.ai,47,16
