referrer,views_total,views_unique
github.com,1121,268
Google,1054,386
link.juejin.cn,205,32
aitable.ai,198,71
cn.bing.com,189,39
nocobase.com,171,60
Baidu,159,48
Bing,88,28
yandex.ru,72,14
DuckDuckGo,41,13
