referrer,views_total,views_unique
news.ycombinator.com,20401,6782
github.com,5902,1519
apitable.com,3447,960
t.co,2459,1387
news.hada.io,753,442
Google,614,192
b.hatena.ne.jp,353,246
hckrnews.com,261,156
hn.premii.com,104,28
cla-assistant.io,92,14
