referrer,views_total,views_unique
github.com,3111,494
Google,2067,415
link.juejin.cn,1088,120
aitable.ai,400,108
Bing,391,31
link.zhihu.com,333,41
cn.bing.com,136,39
help.aitable.ai,80,7
wasp.co.jp,69,1
libhunt.com,65,4
