referrer,views_total,views_unique
Google,1684,427
github.com,996,254
aitable.ai,216,84
link.juejin.cn,207,36
Baidu,172,58
yandex.ru,117,14
nocobase.com,111,66
cn.bing.com,109,34
Bing,86,31
youtube.com,63,28
