referrer,views_total,views_unique
github.com,1135,284
Google,1046,417
aitable.ai,335,102
link.juejin.cn,174,27
Baidu,153,41
Bing,124,26
cn.bing.com,121,35
nocobase.com,66,42
link.zhihu.com,33,11
youtube.com,30,15
