referrer,views_total,views_unique
Google,1689,424
github.com,975,247
aitable.ai,229,72
link.juejin.cn,201,35
Baidu,172,59
nocobase.com,142,66
yandex.ru,116,14
cn.bing.com,108,34
Bing,98,30
kkgithub.com,57,2
