referrer,views_total,views_unique
github.com,2403,431
Google,2057,398
link.juejin.cn,503,62
aitable.ai,496,149
link.zhihu.com,201,42
Bing,180,41
Baidu,132,39
cn.bing.com,132,38
help.aitable.ai,51,25
search.brave.com,50,3
