referrer,views_total,views_unique
github.com,6359,1630
Google,2040,436
apitable.com,1509,292
link.juejin.cn,926,95
Baidu,349,30
link.zhihu.com,312,58
cn.bing.com,200,42
Bing,93,27
ya.ru,42,1
cla-assistant.io,34,2
