referrer,views_total,views_unique
github.com,2665,658
Google,1421,344
apitable.com,896,283
Baidu,346,98
link.zhihu.com,218,70
gitee.com,117,20
cn.bing.com,108,50
link.csdn.net,64,20
Bing,47,18
githubs.cn,46,2
