referrer,views_total,views_unique
github.com,21080,7257
apitable.com,7153,1820
v2ex.com,4061,1592
Google,3004,760
link.zhihu.com,1130,280
api.daily.dev,1075,582
mp.weixinbridge.com,881,437
gitee.com,822,301
mp.weixin.qq.com,611,156
mail.google.com,448,284
