referrer,views_total,views_unique
github.com,2854,470
Google,2172,432
aitable.ai,621,175
link.juejin.cn,435,70
link.zhihu.com,177,35
Baidu,166,50
cn.bing.com,127,39
help.aitable.ai,115,31
Bing,91,38
DuckDuckGo,50,17
