referrer,views_total,views_unique
github.com,4674,761
link.juejin.cn,3785,494
Google,2753,486
apitable.com,1553,313
link.zhihu.com,458,99
Baidu,399,131
Bing,270,30
cn.bing.com,243,56
oschina.net,86,50
link.csdn.net,62,17
