referrer,views_total,views_unique
github.com,2483,476
Google,1747,414
link.juejin.cn,896,68
aitable.ai,530,136
Bing,118,30
link.csdn.net,106,6
cn.bing.com,101,25
help.aitable.ai,64,18
github.surmon.me,63,1
link.zhihu.com,57,17
