referrer,views_total,views_unique
github.com,4306,835
Google,1698,404
apitable.com,1475,445
Baidu,442,137
cn.bing.com,284,50
link.zhihu.com,255,82
gitee.com,182,27
t.co,170,59
Bing,93,15
unzip.dev,79,43
