referrer,views_total,views_unique
github.com,2581,511
Google,1376,420
apitable.com,1098,250
link.juejin.cn,857,79
cn.bing.com,324,43
Baidu,273,38
link.zhihu.com,166,45
Bing,110,34
link.csdn.net,46,17
help.apitable.com,40,15
