referrer,views_total,views_unique
github.com,2312,367
Google,1495,471
aitable.ai,302,96
link.juejin.cn,249,40
Baidu,193,50
Bing,127,44
cn.bing.com,107,27
yandex.ru,93,8
nocobase.com,68,32
DuckDuckGo,54,17
