referrer,views_total,views_unique
github.com,4209,805
Google,1772,411
apitable.com,1424,443
Baidu,512,159
cn.bing.com,306,54
link.zhihu.com,252,80
gitee.com,183,30
t.co,176,62
Bing,102,20
unzip.dev,81,44
