referrer,views_total,views_unique
github.com,3349,522
apitable.com,1822,309
Google,1250,412
link.juejin.cn,531,99
cn.bing.com,267,46
Baidu,178,45
link.zhihu.com,163,48
Bing,138,33
DuckDuckGo,71,5
link.csdn.net,65,15
