referrer,views_total,views_unique
github.com,2813,406
Google,1802,330
link.juejin.cn,807,67
aitable.ai,490,100
link.zhihu.com,200,49
Bing,179,39
cn.bing.com,169,40
Baidu,165,48
link.csdn.net,60,9
search.brave.com,49,2
