referrer,views_total,views_unique
github.com,5037,1194
Google,1724,349
apitable.com,1718,513
Baidu,266,67
link.zhihu.com,238,72
t.co,113,43
gitee.com,86,10
cn.bing.com,80,26
libhunt.com,65,6
medevel.com,64,29
