time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-16 00:00:00+00:00,4,4,130,32
2024-05-17 00:00:00+00:00,44,31,745,193
2024-05-18 00:00:00+00:00,19,14,675,107
2024-05-19 00:00:00+00:00,27,19,447,86
2024-05-20 00:00:00+00:00,30,23,1329,162
2024-05-21 00:00:00+00:00,29,25,831,169
2024-05-22 00:00:00+00:00,20,17,1161,185
2024-05-23 00:00:00+00:00,33,26,867,189
2024-05-24 00:00:00+00:00,16,14,613,149
2024-05-25 00:00:00+00:00,18,15,561,90
2024-05-26 00:00:00+00:00,10,8,336,62
2024-05-27 00:00:00+00:00,25,18,1247,184
2024-05-28 00:00:00+00:00,18,15,722,169
2024-05-29 00:00:00+00:00,30,19,1239,370
2024-05-30 00:00:00+00:00,6,6,553,156
