referrer,views_total,views_unique
github.com,2419,650
Google,1304,356
apitable.com,867,270
Baidu,534,146
link.zhihu.com,160,64
cn.bing.com,158,44
medevel.com,75,13
link.csdn.net,65,23
Bing,52,16
githubs.cn,50,5
