referrer,views_total,views_unique
github.com,3512,550
Google,2620,432
link.juejin.cn,960,87
aitable.ai,321,90
Bing,165,34
link.zhihu.com,109,26
mygit.osfipin.com,101,2
cn.bing.com,88,35
grep.app,88,3
libhunt.com,86,2
