referrer,views_total,views_unique
github.com,2726,626
apitable.com,1125,291
Google,917,349
Baidu,170,48
link.zhihu.com,156,62
cn.bing.com,153,55
Bing,139,17
news.ycombinator.com,114,97
gitee.com,69,19
apitable.maihh.net,68,2
