referrer,views_total,views_unique
github.com,2859,590
Google,2077,420
link.juejin.cn,1028,82
apitable.com,635,145
aitable.ai,555,78
Bing,359,25
cn.bing.com,250,49
link.zhihu.com,223,50
link.csdn.net,92,12
Baidu,69,18
