url_path,views_total,views_unique
/apitable/apitable,5113,2254
/apitable/apitable/issues,1711,375
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,1522,712
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,440,210
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,425,198
/apitable/apitable/search,422,95
/apitable/apitable/pulls,300,93
/apitable/apitable/releases,257,143
/apitable/apitable/tree/develop/packages,254,124
/apitable/apitable/tree/develop/backend-server,184,100
