referrer,views_total,views_unique
github.com,1297,279
Google,729,254
aitable.ai,322,67
link.juejin.cn,245,35
cn.bing.com,89,28
Bing,58,22
link.zhihu.com,40,17
help.aitable.ai,27,14
DuckDuckGo,26,12
gitee.com,25,3
