referrer,views_total,views_unique
github.com,1205,291
Google,1027,403
aitable.ai,338,94
link.juejin.cn,177,31
cn.bing.com,157,39
Baidu,142,38
Bing,120,27
nocobase.com,85,49
cn.v2ex.com,53,7
link.zhihu.com,33,11
