time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-19 00:00:00+00:00,,,179,16
2023-11-20 00:00:00+00:00,145.0,32.0,1501,230
2023-11-21 00:00:00+00:00,32.0,23.0,1360,255
2023-11-22 00:00:00+00:00,61.0,28.0,1548,214
2023-11-23 00:00:00+00:00,30.0,25.0,1517,228
2023-11-24 00:00:00+00:00,20.0,15.0,2210,226
2023-11-25 00:00:00+00:00,15.0,14.0,610,109
2023-11-26 00:00:00+00:00,21.0,19.0,660,93
2023-11-27 00:00:00+00:00,133.0,28.0,1410,240
2023-11-28 00:00:00+00:00,99.0,32.0,1844,290
2023-11-29 00:00:00+00:00,45.0,35.0,2058,253
2023-11-30 00:00:00+00:00,25.0,21.0,1544,230
2023-12-01 00:00:00+00:00,43.0,32.0,1543,218
2023-12-02 00:00:00+00:00,31.0,23.0,1065,138
2023-12-03 00:00:00+00:00,17.0,12.0,596,77
