referrer,views_total,views_unique
github.com,2019,425
Google,1384,501
link.juejin.cn,589,43
aitable.ai,567,111
Baidu,269,48
cn.bing.com,162,38
Bing,132,31
youtube.com,117,57
link.zhihu.com,94,30
yandex.ru,89,23
