referrer,views_total,views_unique
github.com,3358,593
Google,1562,393
link.juejin.cn,1029,149
apitable.com,920,213
Baidu,286,78
link.zhihu.com,226,51
cn.bing.com,145,50
Bing,127,35
oschina.net,92,37
app.raindrop.io,75,1
