referrer,views_total,views_unique
github.com,3700,598
Google,2509,620
link.juejin.cn,744,78
aitable.ai,584,89
cn.bing.com,390,66
link.zhihu.com,204,40
Bing,120,37
Baidu,70,12
apitable.com,64,9
link.csdn.net,43,16
