referrer,views_total,views_unique
github.com,3579,554
Google,1785,452
apitable.com,1474,291
link.juejin.cn,588,103
link.zhihu.com,187,50
sdtimes.com,183,1
cn.bing.com,151,32
Baidu,132,25
Bing,126,31
DuckDuckGo,42,4
