referrer,views_total,views_unique
Google,2205,374
github.com,2164,454
aitable.ai,696,153
link.juejin.cn,525,74
link.zhihu.com,219,49
Bing,213,47
cn.bing.com,174,43
Baidu,172,47
link.csdn.net,62,10
search.brave.com,50,3
